id	chr	start	end	len	strand	count
AT5G04640	5	1332824	1333793	969	+	0
AT5G04650	5	1334402	1334956	554	+	0
AT5G04660	5	1335994	1337670	1676	+	166
AT5G04670	5	1337838	1340884	3046	-	415
AT5G04680	5	1346237	1348857	2620	-	92
AT5G04690	5	1349642	1352525	2883	-	71
AT5G04700	5	1354239	1356754	2515	-	68
AT5G04710	5	1356989	1360247	3258	-	1073
AT5G04720	5	1360711	1363884	3173	+	499
AT5G04730	5	1364100	1367394	3294	-	0
AT5G04740	5	1368541	1371480	2939	-	1612
AT5G04750	5	1372146	1373619	1473	+	964
AT5G04760	5	1373529	1374787	1258	-	166
AT5G04770	5	1379067	1382419	3352	+	38
AT5G04780	5	1384539	1386447	1908	+	43
AT5G04781	5	1386685	1387731	1046	+	2
AT5G04790	5	1388154	1388319	165	-	10
AT5G04800	5	1388482	1389865	1383	+	995
AT5G04810	5	1390033	1393930	3897	+	2828
AT5G04820	5	1399618	1400784	1166	+	145
AT5G04830	5	1402044	1403961	1917	-	1445
AT5G04840	5	1405293	1407934	2641	+	73
AT5G04850	5	1408018	1409893	1875	-	461
AT5G04853	5	1410526	1410703	177	-	0
AT5G04860	5	1411564	1414677	3113	-	159
AT5G04870	5	1416782	1420338	3556	-	938
AT5G04880	5	1420726	1422582	1856	-	190
AT5G04885	5	1422798	1426879	4081	+	486
AT5G04890	5	1427172	1428454	1282	+	174
AT5G04895	5	1428723	1434769	6046	+	110
AT5G04900	5	1434773	1437330	2557	+	829
AT5G04910	5	1437613	1438770	1157	+	240
AT5G04920	5	1438958	1441983	3025	-	887
AT5G04930	5	1444869	1449817	4948	+	1419
AT5G04940	5	1454166	1456990	2824	-	495
AT5G04950	5	1457644	1458890	1246	-	518
AT5G04960	5	1461906	1463969	2063	+	0
AT5G04970	5	1464144	1467041	2897	-	2
AT5G04980	5	1468574	1470772	2198	-	113
AT5G04990	5	1471480	1473964	2484	-	578
AT5G05000	5	1474112	1476409	2297	-	522
AT5G05010	5	1476582	1480197	3615	+	3495
AT5G05020	5	1480771	1481636	865	-	0
AT5G05025	5	1483124	1483538	414	-	0
AT5G05030	5	1484176	1486065	1889	-	0
AT5G05040	5	1487259	1487968	709	-	0
AT5G05050	5	1491638	1493457	1819	+	0
AT5G05060	5	1493718	1495085	1367	-	469
AT5G05070	5	1496854	1498544	1690	+	0
AT5G05080	5	1498552	1500784	2232	-	1276
AT5G05090	5	1503231	1504494	1263	+	301
AT5G05100	5	1505121	1507224	2103	-	645
AT5G05110	5	1507418	1508867	1449	-	265
AT5G05113	5	1509732	1509990	258	-	0
AT5G05120	5	1511231	1511837	606	+	0
AT5G05130	5	1512119	1515079	2960	+	59
AT5G05140	5	1519912	1522667	2755	+	346
AT5G05150	5	1524840	1526199	1359	-	1
AT5G05160	5	1527974	1530062	2088	+	289
AT5G05170	5	1530173	1535414	5241	-	8615
AT5G05180	5	1536225	1538492	2267	+	244
AT5G05190	5	1541520	1544137	2617	+	119
AT5G05200	5	1544006	1547164	3158	-	4674
AT5G05210	5	1547422	1549791	2369	+	527
AT5G05220	5	1550266	1550928	662	+	0
AT5G05230	5	1551387	1553805	2418	+	334
AT5G05240	5	1553813	1556556	2743	-	150
AT5G05250	5	1557036	1557998	962	-	114
AT5G05260	5	1559777	1561765	1988	-	0
AT5G05270	5	1563319	1565007	1688	+	1008
AT5G05280	5	1565446	1566391	945	-	0
AT5G05282	5	1565446	1566391	945	-	0
AT5G05290	5	1568693	1569864	1171	+	1
AT5G05300	5	1570101	1570410	309	-	1
AT5G05310	5	1571151	1574579	3428	+	213
AT5G05320	5	1575005	1576731	1726	-	3
AT5G05330	5	1576981	1578754	1773	-	85
AT5G05340	5	1578950	1580875	1925	-	9
AT5G05350	5	1585296	1587517	2221	+	33
AT5G05360	5	1588304	1589365	1061	+	399
AT5G05365	5	1590035	1590861	826	+	58
AT5G05370	5	1590796	1591903	1107	-	369
AT5G05380	5	1592129	1593026	897	+	42
AT5G05390	5	1594752	1597042	2290	+	6
AT5G05400	5	1597744	1600369	2625	-	33
AT5G05410	5	1602204	1603926	1722	+	15
AT5G05420	5	1604039	1604823	784	-	13
AT5G05430	5	1605274	1606703	1429	-	7
AT5G05435	5	1606551	1607656	1105	+	36
AT5G05440	5	1609249	1610446	1197	+	41
AT5G05450	5	1612005	1615356	3351	+	440
AT5G05460	5	1615528	1618902	3374	+	172
AT5G05470	5	1620457	1622340	1883	+	282
AT5G05480	5	1622171	1624270	2099	-	140
AT5G05490	5	1624205	1629269	5064	+	2
AT5G05500	5	1629666	1630396	730	+	0
AT5G05510	5	1630558	1632598	2040	-	55
AT5G05520	5	1632844	1635342	2498	+	433
AT5G05530	5	1635477	1636191	714	+	0
AT5G05540	5	1636297	1638939	2642	+	349
AT5G05550	5	1639031	1640606	1575	-	310
AT5G05560	5	1641451	1654756	13305	+	207
AT5G05570	5	1656565	1663929	7364	+	557
AT5G05580	5	1664084	1666531	2447	+	2605
AT5G05590	5	1666470	1668352	1882	-	43
AT5G05598	5	1671811	1672062	251	+	0
AT5G05600	5	1672119	1674739	2620	+	23
AT5G05610	5	1676931	1679104	2173	-	891
AT5G05620	5	1679243	1681719	2476	+	265
AT5G05630	5	1682320	1684191	1871	+	80
AT5G05640	5	1684565	1685812	1247	+	14
AT5G05650	5	1686531	1686909	378	-	0
AT5G05657	5	1688989	1689571	582	+	0
AT5G05660	5	1690850	1695467	4617	-	735
AT5G05670	5	1695729	1698153	2424	-	371
AT5G05680	5	1698269	1702645	4376	+	217
AT5G05690	5	1702687	1706787	4100	-	3786
AT5G05700	5	1712669	1715731	3062	-	558
AT5G05710	5	1715874	1716499	625	+	112
AT5G05720	5	1716870	1719541	2671	+	0
AT5G05730	5	1719556	1722910	3354	-	639
AT5G05740	5	1723835	1727030	3195	-	2847
AT5G05750	5	1727428	1728933	1505	+	371
AT5G05760	5	1728892	1731021	2129	-	163
AT5G05770	5	1734486	1734855	369	+	0
AT5G05780	5	1735724	1738700	2976	+	1435
AT5G05790	5	1740571	1742028	1457	-	176
AT5G05795	5	1742691	1742764	73	+	0
AT5G05800	5	1743085	1745245	2160	-	547
AT5G05810	5	1746829	1748255	1426	+	34
AT5G05820	5	1751687	1754178	2491	-	361
AT5G05830	5	1755765	1757085	1320	+	297
AT5G05840	5	1757097	1760666	3569	-	178
AT5G05850	5	1762404	1764678	2274	-	141
AT5G05860	5	1765506	1767455	1949	+	367
AT5G05870	5	1767638	1769262	1624	+	310
AT5G05880	5	1769647	1771515	1868	+	2
AT5G05890	5	1772542	1774113	1571	+	187
AT5G05900	5	1774512	1776381	1869	+	0
AT5G05910	5	1776857	1777313	456	+	0
AT5G05920	5	1777546	1779826	2280	-	192
AT5G05930	5	1779973	1783412	3439	-	422
AT5G05940	5	1785926	1788436	2510	+	129
AT5G05945	5	1788650	1788722	72	+	0
AT5G05950	5	1788766	1789438	672	+	208
AT5G05960	5	1790230	1790833	603	+	263
AT5G05965	5	1790787	1792634	1847	-	0
AT5G05970	5	1795293	1799527	4234	+	340
AT5G05980	5	1799489	1804492	5003	-	858
AT5G05985	5	1804615	1804689	74	+	0
AT5G05987	5	1804803	1806850	2047	+	137
AT5G05990	5	1806760	1807907	1147	-	166
AT5G06000	5	1808149	1809853	1704	+	48
AT5G06010	5	1809939	1810263	324	+	1
AT5G06020	5	1811937	1812393	456	+	0
AT5G06030	5	1813918	1814371	453	+	0
AT5G06040	5	1815127	1816037	910	+	0
AT5G06043	5	1817136	1817505	369	-	0
AT5G06050	5	1820131	1823771	3640	+	449
AT5G06060	5	1823841	1825894	2053	-	1814
AT5G06070	5	1828149	1829186	1037	-	2
AT5G06080	5	1830795	1831467	672	-	0
AT5G06090	5	1835105	1836722	1617	+	0
AT5G06100	5	1837906	1840727	2821	+	352
AT5G06110	5	1840828	1843872	3044	-	964
AT5G06120	5	1844066	1852981	8915	+	1029
AT5G06125	5	1853301	1853381	80	-	0
AT5G06130	5	1853431	1855888	2457	-	1766
AT5G06140	5	1856007	1858785	2778	-	962
AT5G06150	5	1859278	1861649	2371	-	295
AT5G06160	5	1862368	1866433	4065	-	563
AT5G06165	5	1867196	1868244	1048	-	6
AT5G06170	5	1869790	1871719	1929	+	1
AT5G06180	5	1873161	1876059	2898	+	174
AT5G06190	5	1875788	1876782	994	-	33
AT5G06200	5	1877332	1878116	784	+	4
AT5G06210	5	1878470	1879740	1270	+	269
AT5G06220	5	1879936	1885643	5707	+	3292
AT5G06230	5	1884927	1887121	2194	-	9
AT5G06240	5	1888310	1889698	1388	+	161
AT5G06250	5	1892713	1894124	1411	-	29
AT5G06260	5	1902598	1905101	2503	-	539
AT5G06265	5	1905286	1908167	2881	+	308
AT5G06270	5	1912549	1913674	1125	+	268
AT5G06278	5	1917210	1918112	902	+	3
AT5G06280	5	1917640	1918896	1256	-	281
AT5G06290	5	1919212	1921425	2213	+	8695
AT5G06300	5	1921743	1925370	3627	-	36
AT5G06310	5	1928390	1930951	2561	+	40
AT5G06320	5	1930792	1931768	976	-	561
AT5G06330	5	1934738	1935644	906	-	13
AT5G06340	5	1936365	1938114	1749	+	1507
AT5G06350	5	1938780	1944357	5577	+	491
AT5G06360	5	1944767	1946743	1976	+	951
AT5G06370	5	1947138	1948612	1474	-	561
AT5G06380	5	1949314	1950282	968	+	10
AT5G06390	5	1952850	1955788	2938	+	1108
AT5G06400	5	1955958	1959051	3093	+	9
AT5G06410	5	1959535	1961158	1623	-	106
AT5G06420	5	1960680	1963040	2360	+	31
AT5G06430	5	1963071	1964314	1243	-	129
AT5G06440	5	1964467	1967335	2868	-	968
AT5G06450	5	1967722	1969223	1501	-	163
AT5G06460	5	1970028	1974527	4499	+	755
AT5G06470	5	1974658	1975378	720	-	18
AT5G06480	5	1976085	1977290	1205	-	49
AT5G06490	5	1977995	1978589	594	-	0
AT5G06500	5	1982443	1983172	729	+	0
AT5G06510	5	1984990	1987044	2054	+	108
AT5G06520	5	1987249	1989372	2123	-	1
AT5G06530	5	1989746	1994912	5166	-	3295
AT5G06540	5	1999180	2001049	1869	-	20
AT5G06550	5	2001133	2003075	1942	-	94
AT5G06560	5	2003303	2006188	2885	-	424
AT5G06570	5	2007599	2011041	3442	-	2
AT5G06580	5	2011287	2016539	5252	-	748
AT5G06590	5	2016644	2018835	2191	+	77
AT5G06600	5	2019106	2027945	8839	-	3124
AT5G06610	5	2029896	2033723	3827	+	68
AT5G06620	5	2033759	2036143	2384	+	34
AT5G06630	5	2036360	2037843	1483	-	0
AT5G06634	5	2038816	2039221	405	+	0
AT5G06640	5	2039858	2041928	2070	-	0
AT5G06650	5	2043485	2044061	576	+	5
AT5G06660	5	2046809	2047794	985	+	448
AT5G06670	5	2048242	2055019	6777	-	398
AT5G06680	5	2056586	2059787	3201	+	241
AT5G06685	5	2060152	2060234	82	-	0
AT5G06690	5	2060500	2061956	1456	-	257
AT5G06700	5	2063486	2066039	2553	+	1547
AT5G06710	5	2068064	2070361	2297	-	168
AT5G06720	5	2077419	2079005	1586	-	25
AT5G06730	5	2079954	2081684	1730	-	1
AT5G06740	5	2084093	2086052	1959	+	1
AT5G06750	5	2086265	2088997	2732	-	171
AT5G06755	5	2088846	2089287	441	-	0
AT5G06760	5	2089491	2090430	939	-	17
AT5G06770	5	2090702	2092950	2248	-	281
AT5G06780	5	2093882	2097129	3247	-	378
AT5G06790	5	2097668	2098740	1072	-	170
AT5G06800	5	2103159	2105898	2739	+	88
AT5G06805	5	2106096	2108020	1924	-	0
AT5G06810	5	2108492	2112256	3764	+	155
AT5G06820	5	2112868	2116754	3886	+	13
AT5G06830	5	2116782	2119629	2847	-	538
AT5G06839	5	2120526	2126456	5930	+	0
AT5G06850	5	2126974	2130443	3469	-	305
AT5G06860	5	2132349	2133587	1238	+	1
AT5G06865	5	2132196	2133746	1550	-	3
AT5G06870	5	2133917	2135166	1249	+	300
AT5G06890	5	2135742	2135943	201	+	0
AT5G06900	5	2136159	2137925	1766	-	0
AT5G06905	5	2138437	2140078	1641	-	0
AT5G06910	5	2140452	2142679	2227	+	281
AT5G06920	5	2142857	2143919	1062	+	0
AT5G06930	5	2144998	2148039	3041	+	90
AT5G06940	5	2148077	2150771	2694	-	72
AT5G06950	5	2151024	2154553	3529	+	302
AT5G06960	5	2154779	2157646	2867	+	258
AT5G06970	5	2158227	2166398	8171	-	1726
AT5G06980	5	2167467	2169391	1924	+	1778
AT5G06990	5	2169601	2170606	1005	+	6
AT5G07000	5	2171402	2172939	1537	-	142
AT5G07010	5	2174677	2176106	1429	-	11
AT5G07020	5	2180501	2182418	1917	-	7573
AT5G07030	5	2183359	2185972	2613	-	1713
AT5G07040	5	2190343	2190823	480	+	10
AT5G07050	5	2191384	2193416	2032	-	0
AT5G07060	5	2193965	2195963	1998	-	15
AT5G07070	5	2196433	2198114	1681	-	95
AT5G07080	5	2200331	2202110	1779	+	157
AT5G07090	5	2202379	2204078	1699	+	5567
AT5G07100	5	2204247	2205811	1564	+	14
AT5G07110	5	2205999	2206928	929	+	101
AT5G07120	5	2206893	2209516	2623	-	479
AT5G07130	5	2210566	2212620	2054	+	76
AT5G07135	5	2212677	2212748	71	-	0
AT5G07140	5	2212825	2215530	2705	+	76
AT5G07150	5	2215819	2217983	2164	+	126
AT5G07152	5	2216872	2217812	940	-	18
AT5G07160	5	2219970	2220709	739	-	0
AT5G07170	5	2222766	2225098	2332	+	2
AT5G07180	5	2227570	2233417	5847	-	413
AT5G07190	5	2237506	2238671	1165	+	0
AT5G07200	5	2243552	2245339	1787	-	16
AT5G07210	5	2252236	2256018	3782	+	0
AT5G07215	5	2257474	2262962	5488	-	7
AT5G07220	5	2265255	2266967	1712	-	878
AT5G07225	5	2268641	2270227	1586	-	0
AT5G07230	5	2270964	2271610	646	+	0
AT5G07240	5	2271918	2274288	2370	+	1152
AT5G07250	5	2274259	2275990	1731	-	408
AT5G07260	5	2277812	2280281	2469	+	0
AT5G07270	5	2280666	2283593	2927	+	552
AT5G07280	5	2285039	2288686	3647	+	104
AT5G07290	5	2293352	2298976	5624	+	960
AT5G07300	5	2299886	2303268	3382	+	1126
AT5G07310	5	2305683	2306660	977	+	0
AT5G07315	5	2309511	2309548	37	-	0
AT5G07320	5	2309910	2312287	2377	+	322
AT5G07322	5	2313118	2313563	445	-	18
AT5G07330	5	2315979	2316874	895	+	0
AT5G07340	5	2317212	2319649	2437	+	875
AT5G07350	5	2320020	2325419	5399	-	2294
AT5G07360	5	2326703	2330142	3439	-	323
AT5G07370	5	2330384	2332281	1897	+	1075
AT5G07380	5	2332475	2336063	3588	+	47
AT5G07390	5	2335894	2339913	4019	-	3
AT5G07400	5	2340641	2345458	4817	+	92
AT5G07410	5	2345757	2347497	1740	+	0
AT5G07420	5	2349454	2351509	2055	+	0
AT5G07430	5	2352438	2354202	1764	+	0
AT5G07440	5	2355936	2358194	2258	+	700
AT5G07450	5	2358351	2359308	957	-	1
AT5G07460	5	2360633	2362013	1380	-	1107
AT5G07470	5	2362569	2364374	1805	-	1016
AT5G07475	5	2364744	2365605	861	-	5
AT5G07480	5	2367166	2369554	2388	+	0
AT5G07490	5	2370135	2371326	1191	+	0
AT5G07500	5	2372618	2373655	1037	+	0
AT5G07505	5	2374052	2377382	3330	+	0
AT5G07510	5	2377709	2378829	1120	-	2
AT5G07520	5	2379923	2381317	1394	-	9
AT5G07530	5	2382467	2384521	2054	-	0
AT5G07540	5	2386012	2387249	1237	-	0
AT5G07550	5	2388309	2389249	940	-	0
AT5G07560	5	2390206	2391075	869	-	7
AT5G07570	5	2391721	2396329	4608	+	8
AT5G07571	5	2396431	2397423	992	-	2
AT5G07572	5	2396707	2397548	841	+	0
AT5G07580	5	2399503	2400601	1098	+	789
AT5G07590	5	2401580	2403877	2297	-	185
AT5G07600	5	2404573	2405521	948	-	0
AT5G07610	5	2406067	2407330	1263	+	58
AT5G07620	5	2407400	2409066	1666	-	42
AT5G07625	5	2411147	2411231	84	+	0
AT5G07630	5	2410702	2414711	4009	+	468
AT5G07640	5	2414846	2416277	1431	+	33
AT5G07650	5	2416374	2421814	5440	-	4
AT5G07660	5	2422838	2429912	7074	+	94
AT5G07670	5	2430145	2432196	2051	+	417
AT5G07675	5	2432262	2432335	73	-	0
AT5G07680	5	2435874	2437499	1625	+	22
AT5G07685	5	2441438	2443509	2071	+	1
AT5G07690	5	2446763	2448543	1780	+	1463
AT5G07700	5	2450324	2451578	1254	+	69
AT5G07710	5	2453134	2455546	2412	+	251
AT5G07720	5	2455633	2457316	1683	+	65
AT5G07730	5	2457346	2458430	1084	-	39
AT5G07740	5	2458576	2466813	8237	-	1084
AT5G07760	5	2468238	2473657	5419	+	9
AT5G07770	5	2474641	2479402	4761	+	373
AT5G07780	5	2479513	2482850	3337	+	4
AT5G07790	5	2483310	2486361	3051	+	192
AT5G07800	5	2486575	2489296	2721	-	133
AT5G07810	5	2491282	2498484	7202	-	141
AT5G07820	5	2498748	2501209	2461	-	161
AT5G07830	5	2503322	2506688	3366	+	560
AT5G07840	5	2506655	2508373	1718	-	0
AT5G07842	5	2506633	2508435	1802	-	0
AT5G07850	5	2508916	2510503	1587	+	0
AT5G07860	5	2511441	2513095	1654	+	543
AT5G07870	5	2513793	2515418	1625	+	381
AT5G07880	5	2515586	2516694	1108	-	6
AT5G07890	5	2517380	2520038	2658	-	381
AT5G07900	5	2520168	2521546	1378	+	326
AT5G07910	5	2521533	2524201	2668	-	298
AT5G07920	5	2524777	2529330	4553	-	498
AT5G07930	5	2530833	2532742	1909	+	0
AT5G07940	5	2533723	2540421	6698	+	713
AT5G07950	5	2540283	2542136	1853	-	123
AT5G07960	5	2542245	2543459	1214	+	349
AT5G07970	5	2543867	2548723	4856	-	677
AT5G07980	5	2549165	2555519	6354	-	591
AT5G07990	5	2560393	2563109	2716	+	221
AT5G08000	5	2563553	2565491	1938	+	243
AT5G08010	5	2569605	2571734	2129	+	414
AT5G08020	5	2572106	2574879	2773	+	222
AT5G08030	5	2575032	2576783	1751	-	80
AT5G08040	5	2577201	2578119	918	-	669
AT5G08050	5	2578344	2579163	819	+	5435
AT5G08055	5	2579400	2579802	402	+	0
AT5G08060	5	2580448	2582564	2116	+	1229
AT5G08070	5	2584884	2585613	729	+	53
AT5G08075	5	2587825	2587898	73	-	0
AT5G08080	5	2588341	2591316	2975	+	911
AT5G08090	5	2591710	2592899	1189	+	0
AT5G08100	5	2593049	2594651	1602	-	506
AT5G08110	5	2594721	2600114	5393	-	205
AT5G08120	5	2600473	2602927	2454	-	414
AT5G08130	5	2606199	2610250	4051	-	1334
AT5G08139	5	2616344	2617881	1537	+	185
AT5G08141	5	2619141	2619555	414	+	0
AT5G08150	5	2622029	2622720	691	-	8
AT5G08160	5	2625558	2628110	2552	-	783
AT5G08170	5	2628324	2631098	2774	-	920
AT5G08180	5	2631515	2633850	2335	-	780
AT5G08185	5	2634100	2635438	1338	-	191
AT5G08190	5	2635901	2637433	1532	+	271
AT5G08200	5	2638035	2640824	2789	+	362
AT5G08210	5	2641425	2641674	249	-	5
AT5G08220	5	2642279	2642991	712	-	0
AT5G08230	5	2641393	2649788	8395	-	558
AT5G08240	5	2650836	2652398	1562	-	3
AT5G08250	5	2653578	2655732	2154	-	2
AT5G08260	5	2657150	2661416	4266	+	745
AT5G08270	5	2661657	2663627	1970	+	165
AT5G08280	5	2663498	2665792	2294	-	6955
AT5G08290	5	2665975	2667155	1180	+	2020
AT5G08300	5	2667411	2669923	2512	+	1333
AT5G08305	5	2670133	2671765	1632	-	9
AT5G08310	5	2672755	2675254	2499	-	50
AT5G08315	5	2676176	2676580	404	-	0
AT5G08320	5	2677051	2678678	1627	+	195
AT5G08330	5	2680743	2681813	1070	+	1215
AT5G08335	5	2682228	2683712	1484	+	92
AT5G08340	5	2683831	2685997	2166	+	152
AT5G08350	5	2686244	2687251	1007	-	34
AT5G08360	5	2689712	2690974	1262	+	6
AT5G08370	5	2690878	2693550	2672	-	671
AT5G08380	5	2694676	2697724	3048	-	309
AT5G08390	5	2701012	2707273	6261	+	613
AT5G08391	5	2699300	2699784	484	+	14
AT5G08400	5	2706457	2708946	2489	-	177
AT5G08410	5	2709847	2710583	736	-	2492
AT5G08415	5	2710816	2713132	2316	-	648
AT5G08420	5	2713412	2716179	2767	+	1382
AT5G08430	5	2716699	2720212	3513	+	777
AT5G08440	5	2720668	2727167	6499	+	547
AT5G08450	5	2727820	2732893	5073	-	1481
AT5G08460	5	2733219	2735455	2236	+	2
AT5G08470	5	2735924	2743056	7132	+	698
AT5G08480	5	2743619	2745111	1492	+	30
AT5G08490	5	2745207	2747757	2550	-	8
AT5G08500	5	2748192	2751771	3579	+	528
AT5G08505	5	2752024	2752356	332	-	0
AT5G08510	5	2753098	2755116	2018	+	81
AT5G08520	5	2755174	2758362	3188	-	479
AT5G08530	5	2759316	2761875	2559	-	4302
AT5G08535	5	2762028	2763436	1408	+	154
AT5G08540	5	2763822	2765734	1912	+	1510
AT5G08550	5	2765641	2770282	4641	-	462
AT5G08560	5	2770873	2774672	3799	-	995
AT5G08565	5	2775896	2777446	1550	+	92
AT5G08570	5	2777999	2780441	2442	+	2354
AT5G08580	5	2780511	2783066	2555	-	458
AT5G08590	5	2783330	2786094	2764	+	1967
AT5G08600	5	2786186	2790241	4055	+	100
AT5G08610	5	2790294	2794215	3921	+	925
AT5G08620	5	2794456	2797660	3204	+	312
AT5G08630	5	2798280	2803171	4891	-	397
AT5G08640	5	2803956	2805606	1650	+	787
AT5G08650	5	2806322	2813264	6942	-	7818
AT5G08660	5	2814086	2818019	3933	+	404
AT5G08670	5	2818116	2821176	3060	-	4597
AT5G08680	5	2821927	2824966	3039	+	3067
AT5G08690	5	2825712	2828662	2950	+	4796
AT5G08695	5	2829192	2834695	5503	+	1
AT5G08710	5	2834742	2838090	3348	-	432
AT5G08712	5	2838649	2838757	108	+	0
AT5G08717	5	2840627	2840728	101	+	0
AT5G08720	5	2841417	2845381	3964	-	2235
AT5G08730	5	2845823	2847415	1592	-	1
AT5G08740	5	2848505	2851428	2923	-	1516
AT5G08750	5	2851978	2854513	2535	+	346
AT5G08760	5	2854939	2855617	678	+	307
AT5G08770	5	2855637	2856540	903	-	64
AT5G08780	5	2856739	2859006	2267	+	128
AT5G08790	5	2858848	2860262	1414	-	234
AT5G09210	5	2862609	2865359	2750	-	0
AT5G09220	5	2866251	2869054	2803	+	3334
AT5G09225	5	2869361	2871190	1829	-	268
AT5G09230	5	2871376	2873789	2413	+	556
AT5G09240	5	2873659	2874849	1190	-	134
AT5G09250	5	2875231	2876575	1344	-	215
AT5G09260	5	2876752	2878700	1948	+	160
AT5G09270	5	2878883	2880816	1933	+	34
AT5G09280	5	2880422	2881597	1175	-	0
AT5G09290	5	2882426	2884229	1803	+	10
AT5G09300	5	2884178	2886863	2685	-	164
AT5G09310	5	2887191	2888538	1347	-	196
AT5G09320	5	2888654	2892016	3362	-	127
AT5G09330	5	2892364	2895422	3058	-	769
AT5G09340	5	2896674	2896914	240	-	0
AT5G09345	5	2898866	2898950	84	-	0
AT5G09350	5	2899122	2906146	7024	-	300
AT5G09360	5	2906425	2908658	2233	-	1
AT5G09370	5	2909362	2910545	1183	-	0
AT5G09380	5	2911312	2913136	1824	-	122
AT5G09390	5	2913533	2915923	2390	+	399
AT5G09400	5	2916215	2920759	4544	+	546
AT5G09410	5	2920826	2927420	6594	+	1768
AT5G09420	5	2928315	2931949	3634	+	84
AT5G09430	5	2932161	2933362	1201	+	3
AT5G09440	5	2938346	2939461	1115	+	109
AT5G09443	5	2940524	2941094	570	-	4
AT5G09445	5	2940675	2941251	576	+	5
AT5G09450	5	2941797	2943668	1871	+	322
AT5G09460	5	2943737	2946839	3102	-	0
AT5G09461	5	2943737	2946839	3102	-	0
AT5G09462	5	2943737	2946839	3102	-	0
AT5G09463	5	2943737	2946839	3102	-	0
AT5G09470	5	2949240	2950513	1273	-	17
AT5G09480	5	2950913	2951693	780	-	6
AT5G09490	5	2952215	2953245	1030	-	0
AT5G09500	5	2953912	2954918	1006	-	3
AT5G09510	5	2955112	2956673	1561	-	1780
AT5G09513	5	2957216	2958032	816	-	0
AT5G09520	5	2958291	2958856	565	-	4
AT5G09530	5	2959733	2961271	1538	-	55
AT5G09540	5	2962215	2963264	1049	-	29
AT5G09550	5	2963776	2966727	2951	+	0
AT5G09560	5	2967169	2969655	2486	+	0
AT5G09570	5	2970668	2972181	1513	+	10
AT5G09580	5	2972638	2974776	2138	+	41
AT5G09585	5	2974554	2975306	752	+	4
AT5G09590	5	2975547	2978750	3203	+	1080
AT5G09600	5	2978941	2980844	1903	+	35
AT5G09610	5	2981155	2982709	1554	+	1
AT5G09620	5	2983448	2985435	1987	-	1260
AT5G09630	5	2985855	2987652	1797	-	56
AT5G09640	5	2988313	2991156	2843	+	0
AT5G09650	5	2991148	2993213	2065	-	7400
AT5G09655	5	2993326	2993400	74	+	0
AT5G09660	5	2993443	2995675	2232	-	42868
AT5G09670	5	2995911	2998932	3021	-	37
AT5G09672	5	2995909	2998932	3023	-	0
AT5G09680	5	2999201	3000601	1400	-	412
AT5G09690	5	3000808	3003500	2692	-	86
AT5G09700	5	3003719	3005587	1868	-	2
AT5G09710	5	3007908	3010988	3080	-	18
AT5G09711	5	3011009	3011147	138	-	0
AT5G09720	5	3011734	3014399	2665	-	0
AT5G09730	5	3015246	3018262	3016	-	69
AT5G09740	5	3021951	3024756	2805	-	310
AT5G09750	5	3026400	3027075	675	-	1
AT5G09755	5	3030816	3030889	73	-	0
AT5G09760	5	3032374	3034543	2169	+	654
AT5G09770	5	3035039	3036561	1522	-	368
AT5G09780	5	3036955	3038484	1529	-	0
AT5G09790	5	3038977	3041044	2067	-	112
AT5G09795	5	3042139	3042683	544	+	0
AT5G09800	5	3043011	3044413	1402	-	14
AT5G09805	5	3047217	3047517	300	+	13
AT5G09810	5	3052096	3054614	2518	+	9703
AT5G09820	5	3055778	3057447	1669	-	452
AT5G09830	5	3057645	3058821	1176	-	337
AT5G09840	5	3058996	3061970	2974	+	58
AT5G09850	5	3063250	3065889	2639	-	1089
AT5G09860	5	3066561	3070933	4372	+	746
AT5G09870	5	3073355	3078262	4907	+	4900
AT5G09876	5	3079986	3080435	449	+	5
AT5G09880	5	3081441	3085264	3823	-	1264
AT5G09890	5	3085544	3089010	3466	-	682
AT5G09900	5	3089277	3092595	3318	-	2038
AT5G09910	5	3093271	3095156	1885	+	4
AT5G09920	5	3096182	3097575	1393	+	680
AT5G09930	5	3097642	3100241	2599	-	58
AT5G09940	5	3101191	3101833	642	+	0
AT5G09950	5	3102876	3105864	2988	-	23
AT5G09960	5	3106319	3107829	1510	+	402
AT5G09970	5	3111944	3114239	2295	+	10
AT5G09975	5	3118376	3118457	81	+	0
AT5G09976	5	3119103	3119573	470	+	6
AT5G09978	5	3120712	3121864	1152	+	1
AT5G09980	5	3122730	3123964	1234	+	7
AT5G09990	5	3124567	3125076	509	+	122
AT5G09995	5	3125037	3126378	1341	-	472
AT5G10000	5	3126708	3127155	447	+	0
AT5G10010	5	3127905	3131727	3822	+	847
AT5G10020	5	3133260	3137242	3982	+	615
AT5G10030	5	3137309	3144269	6960	-	444
AT5G10040	5	3143722	3144157	435	+	0
AT5G10050	5	3144199	3145730	1531	+	368
AT5G10060	5	3145748	3148379	2631	-	640
AT5G10070	5	3148521	3150434	1913	-	338
AT5G10080	5	3150842	3153380	2538	+	120
AT5G10090	5	3153721	3155745	2024	-	0
AT5G10100	5	3157979	3161708	3729	+	25
